dataset,classifier,seed,split,inverted,k,subset,macro_f1,accuracy,dimensions,fit_seconds
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+drlbp,0.9665442141897027,0.9654882154882155,1104,1.2274946570000793
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+efficientnet_b0,0.9571153076749496,0.9570707070707071,2304,2.8303994939999484
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+eva02_base,0.9729931521720377,0.9722222222222222,1792,2.071576192999828
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+gabor,0.9666039728918747,0.9654882154882155,1072,1.2260925860000498
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+glcm,0.9706652457052187,0.9696969696969697,1042,1.2136649930000658
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+hog,0.9786885325134226,0.9781144781144782,2788,3.2973096390001047
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+lbp,0.9666039728918747,0.9654882154882155,1078,1.2311414969999532
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+mae_base,0.9570899530275583,0.9553872053872053,1792,1.9799516260000019
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+resnet101,0.9852105444613212,0.9848484848484849,3072,2.2290684800000236
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+resnet50,0.9732212152028342,0.9722222222222222,3072,2.0827855889999682
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+siglip_base,0.9634881945093062,0.9621212121212122,1792,1.9527593190000516
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+swin_t,0.9776634729658246,0.9772727272727273,1792,2.353117634
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+swinv2_base,0.9633863010394045,0.9621212121212122,2048,2.607225908999908
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+vgg16,0.9579678439304491,0.9562289562289562,5120,1.3347946420001335
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+vit_b16,0.9809995308134293,0.9806397306397306,1792,2.054164657000001
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+drlbp,0.9074791019787084,0.9099326599326599,464,0.4966889639999863
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+efficientnet_b0,0.9073939075200435,0.9124579124579124,1664,2.0679185410001537
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+eva02_base,0.9266578971434694,0.9267676767676768,1152,1.3389289269998699
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+gabor,0.9015059357892529,0.9048821548821548,432,0.5288333769999554
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+glcm,0.9059617927471124,0.9090909090909091,402,0.49728556499985643
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+hog,0.9126867336078461,0.914983164983165,2148,2.8487449690001085
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+lbp,0.9050331284870325,0.9082491582491582,438,0.5271616769998673
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+mae_base,0.9182412020230332,0.9175084175084175,1152,1.5449644010000156
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+resnet101,0.9198865004614518,0.9217171717171717,2432,1.5911895670001286
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+resnet50,0.9227654178267202,0.9242424242424242,2432,1.4356542929999705
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+siglip_base,0.9248002815004539,0.9242424242424242,1152,1.4814468660001694
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+swin_t,0.9441290201021697,0.9444444444444444,1152,1.5225016299998515
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+swinv2_base,0.9292342980416379,0.930976430976431,1408,1.6726230299998406
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+vgg16,0.9042803324791788,0.9048821548821548,4480,0.8486303120000684
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_small+vit_b16,0.9112304414251396,0.9116161616161617,1152,1.3374837260000731
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+efficientnet_b0,0.8519555371079653,0.8644781144781145,1360,1.8946825999998964
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+eva02_base,0.9121937789577683,0.9124579124579124,848,1.0662355189999744
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+gabor,0.4928305192133229,0.5345117845117845,128,0.20102276800002983
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+glcm,0.37589608159813753,0.4494949494949495,98,0.12646931100016445
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+hog,0.4143345227636184,0.41835016835016836,1844,5.468747103999931
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+lbp,0.5434001061121905,0.5867003367003367,134,0.2156341979998615
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+mae_base,0.7633927215203683,0.7710437710437711,848,1.421222790999991
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+resnet101,0.9252307671557239,0.9242424242424242,2128,1.411363338000001
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+resnet50,0.8994336531899706,0.898989898989899,2128,1.160088566000013
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+siglip_base,0.9029996411093758,0.9031986531986532,848,1.1082947590000458
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+swin_t,0.9331680030240176,0.9335016835016835,848,1.0616418140000405
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+swinv2_base,0.9273674070338852,0.9284511784511784,1104,1.451666497000133
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+vgg16,0.8766384250891851,0.8796296296296297,4176,0.8221176629999718
KTHTIPS2b,svm,42,official3_inverted,1,2,drlbp+vit_b16,0.8766927900831356,0.8796296296296297,848,1.0527253589998509
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+eva02_base,0.9292677155441211,0.9326599326599326,2048,2.468562789999851
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+gabor,0.8578758443477379,0.8712121212121212,1328,1.829830857999923
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+glcm,0.8571180401080665,0.8695286195286195,1298,1.7701450219999515
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+hog,0.8586469553070724,0.8745791245791246,3044,4.275444324999853
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+lbp,0.8451942728177205,0.8611111111111112,1334,1.8140536139999313
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+mae_base,0.8845398016467143,0.8880471380471381,2048,2.8461634100001447
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+resnet101,0.9109224974265991,0.9158249158249159,3328,2.6852693859998453
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+resnet50,0.9073291414083008,0.9099326599326599,3328,2.6100153699999282
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+siglip_base,0.9156737848738264,0.9166666666666666,2048,2.6731531170000835
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+swin_t,0.9277113413497541,0.9292929292929293,2048,2.494252752999955
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+swinv2_base,0.915233519084842,0.9183501683501684,2304,2.853074289999995
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+vgg16,0.9037433474097534,0.9040404040404041,5376,1.4714939460000096
KTHTIPS2b,svm,42,official3_inverted,1,2,efficientnet_b0+vit_b16,0.9133394294040443,0.9175084175084175,2048,2.444884884999965
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+gabor,0.9141108170474069,0.9141414141414141,816,1.104566257999977
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+glcm,0.9124289044773114,0.9124579124579124,786,1.0593306289999873
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+hog,0.9106497646614359,0.9116161616161617,2532,3.2405935449999106
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+lbp,0.9144696374514655,0.9141414141414141,822,1.0268116499998996
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+mae_base,0.9028475428486992,0.9040404040404041,1536,1.965298705999885
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+resnet101,0.9460076571135926,0.9452861952861953,2816,1.9916386220002096
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+resnet50,0.9377369592367121,0.9368686868686869,2816,1.8360603300000093
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+siglip_base,0.9297122633845842,0.9276094276094277,1536,1.852038210000046
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+swin_t,0.9488486081683991,0.9486531986531986,1536,1.8241580069998236
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+swinv2_base,0.9376843638925358,0.9377104377104377,1792,2.121296356999892
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+vgg16,0.9257403718362,0.9234006734006734,4864,1.0372835499999837
KTHTIPS2b,svm,42,official3_inverted,1,2,eva02_base+vit_b16,0.9227838935277591,0.9234006734006734,1536,1.77519813899994
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+glcm,0.3952492707062399,0.44107744107744107,66,0.1497997020001094
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+hog,0.4924343692380939,0.4941077441077441,1812,4.940900653999961
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+lbp,0.5490394785003899,0.5925925925925926,102,0.22682272900010503
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+mae_base,0.743173744903999,0.7533670033670034,816,1.3748988350000673
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+resnet101,0.9301562426349704,0.9292929292929293,2096,1.362658730000021
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+resnet50,0.8928949127567386,0.8939393939393939,2096,1.1485925599999973
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+siglip_base,0.8997489867271362,0.9006734006734006,816,1.0823113919998377
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+swin_t,0.9311405322968649,0.930976430976431,816,1.0431608769999912
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+swinv2_base,0.9331717166313556,0.9335016835016835,1072,1.3971465960000842
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+vgg16,0.8547931006612068,0.8627946127946128,4144,0.8262664510000377
KTHTIPS2b,svm,42,official3_inverted,1,2,gabor+vit_b16,0.8659582881664516,0.8737373737373737,816,1.0272187420000591
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+hog,0.3902987181120609,0.3872053872053872,1782,5.1189399940001294
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+lbp,0.5348630280701524,0.5782828282828283,72,0.16280231599989747
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+mae_base,0.7606702019245654,0.7685185185185185,786,1.330131878999964
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+resnet101,0.9293886057690983,0.9284511784511784,2066,1.386223874000052
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+resnet50,0.8979120551347937,0.8973063973063973,2066,1.1657784139999876
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+siglip_base,0.9054789518146739,0.9057239057239057,786,1.1286838080000052
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+swin_t,0.9335306235733613,0.9335016835016835,786,1.0404302900001312
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+swinv2_base,0.9267892437939422,0.9276094276094277,1042,1.3599883230001524
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+vgg16,0.8787510171354459,0.8813131313131313,4114,0.7898073729998032
KTHTIPS2b,svm,42,official3_inverted,1,2,glcm+vit_b16,0.8769431924452173,0.8813131313131313,786,1.0093267479999213
KTHTIPS2b,svm,42,official3_inverted,1,2,hog+lbp,0.5299702980405111,0.5420875420875421,1818,5.217569096999796
KTHTIPS2b,svm,42,official3_inverted,1,2,hog+mae_base,0.7646251229696397,0.765993265993266,2532,5.17785641699993
KTHTIPS2b,svm,42,official3_inverted,1,2,hog+resnet101,0.9309337864917807,0.9292929292929293,3812,2.028022974000123
KTHTIPS2b,svm,42,official3_inverted,1,2,hog+resnet50,0.9056491970266339,0.9048821548821548,3812,1.941062711000086
KTHTIPS2b,svm,42,official3_inverted,1,2,hog+siglip_base,0.9044346365643224,0.9040404040404041,2532,3.7459481560001677
KTHTIPS2b,svm,42,official3_inverted,1,2,hog+swin_t,0.934514206834267,0.9343434343434344,2532,3.273131979000027
KTHTIPS2b,svm,42,official3_inverted,1,2,hog+swinv2_base,0.9299108097906138,0.9301346801346801,2788,3.5212755340000967
KTHTIPS2b,svm,42,official3_inverted,1,2,hog+vgg16,0.8636427924995914,0.8678451178451179,5860,2.1042165090000253
KTHTIPS2b,svm,42,official3_inverted,1,2,hog+vit_b16,0.8748564127725433,0.8779461279461279,2532,3.387034827999969
KTHTIPS2b,svm,42,official3_inverted,1,2,lbp+mae_base,0.7584331580863282,0.765993265993266,822,1.540369155999997
KTHTIPS2b,svm,42,official3_inverted,1,2,lbp+resnet101,0.9303135047484907,0.9301346801346801,2102,1.3820849690000614
KTHTIPS2b,svm,42,official3_inverted,1,2,lbp+resnet50,0.8992035993403054,0.898989898989899,2102,1.1585334029998648
KTHTIPS2b,svm,42,official3_inverted,1,2,lbp+siglip_base,0.8972608925916606,0.898989898989899,822,1.1414649470000313
KTHTIPS2b,svm,42,official3_inverted,1,2,lbp+swin_t,0.9313330293829906,0.9318181818181818,822,1.0623720470000535
KTHTIPS2b,svm,42,official3_inverted,1,2,lbp+swinv2_base,0.9262250912456573,0.9276094276094277,1078,1.4610600859998613
KTHTIPS2b,svm,42,official3_inverted,1,2,lbp+vgg16,0.8657010843046635,0.8686868686868687,4150,0.8237731080000685
KTHTIPS2b,svm,42,official3_inverted,1,2,lbp+vit_b16,0.8901576855252774,0.8914141414141414,822,1.0646199069999511
KTHTIPS2b,svm,42,official3_inverted,1,2,mae_base+resnet101,0.9233149963360231,0.9208754208754208,2816,2.4641018199999962
KTHTIPS2b,svm,42,official3_inverted,1,2,mae_base+resnet50,0.9143016574760644,0.9116161616161617,2816,2.297080597999866
KTHTIPS2b,svm,42,official3_inverted,1,2,mae_base+siglip_base,0.8908803496433003,0.8922558922558923,1536,2.1301275700000133
KTHTIPS2b,svm,42,official3_inverted,1,2,mae_base+swin_t,0.9359458139573736,0.9351851851851852,1536,1.9729046639999979
KTHTIPS2b,svm,42,official3_inverted,1,2,mae_base+swinv2_base,0.924536119372739,0.9242424242424242,1792,2.3111860820001766
KTHTIPS2b,svm,42,official3_inverted,1,2,mae_base+vgg16,0.8763736955753917,0.8787878787878788,4864,1.3824283420001393
KTHTIPS2b,svm,42,official3_inverted,1,2,mae_base+vit_b16,0.8665122232361869,0.8686868686868687,1536,2.137116876999926
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet101+resnet50,0.9378706469211273,0.936026936026936,4096,1.1610046309999689
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet101+siglip_base,0.9439844477718139,0.9419191919191919,2816,2.1379951979999987
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet101+swin_t,0.9449435162524128,0.9444444444444444,2816,2.0340113100000963
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet101+swinv2_base,0.9455403771020111,0.9452861952861953,3072,2.295174558000099
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet101+vgg16,0.9222221469630164,0.92003367003367,6144,1.2758332490000157
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet101+vit_b16,0.9522163828796161,0.952020202020202,2816,2.0115765860000465
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet50+siglip_base,0.9478129649631325,0.9461279461279462,2816,1.8876875409998775
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet50+swin_t,0.9348919862430762,0.9335016835016835,2816,1.9364515859999756
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet50+swinv2_base,0.9342124554302675,0.9335016835016835,3072,2.218611183000121
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet50+vgg16,0.9171318475699818,0.9158249158249159,6144,1.2156241480001881
KTHTIPS2b,svm,42,official3_inverted,1,2,resnet50+vit_b16,0.9375049227749261,0.936026936026936,2816,1.7977065120001043
KTHTIPS2b,svm,42,official3_inverted,1,2,siglip_base+swin_t,0.939661817499108,0.9385521885521886,1536,1.9122821720000047
KTHTIPS2b,svm,42,official3_inverted,1,2,siglip_base+swinv2_base,0.929813877089186,0.9284511784511784,1792,2.1043306460001077
KTHTIPS2b,svm,42,official3_inverted,1,2,siglip_base+vgg16,0.9238125075280416,0.9225589225589226,4864,1.2012831649999498
KTHTIPS2b,svm,42,official3_inverted,1,2,siglip_base+vit_b16,0.9238814241285802,0.9242424242424242,1536,1.880743928000129
KTHTIPS2b,svm,42,official3_inverted,1,2,swin_t+swinv2_base,0.9386968367716861,0.9393939393939394,1792,2.1771879500001887
KTHTIPS2b,svm,42,official3_inverted,1,2,swin_t+vgg16,0.9382595193714137,0.9368686868686869,4864,1.1312086810000892
KTHTIPS2b,svm,42,official3_inverted,1,2,swin_t+vit_b16,0.965985095996134,0.9654882154882155,1536,1.821530778999886
KTHTIPS2b,svm,42,official3_inverted,1,2,swinv2_base+vgg16,0.9249606483683245,0.9234006734006734,5120,1.2980378909999217
KTHTIPS2b,svm,42,official3_inverted,1,2,swinv2_base+vit_b16,0.9395364560479376,0.9385521885521886,1792,2.160364053999956
KTHTIPS2b,svm,42,official3_inverted,1,2,vgg16+vit_b16,0.9272430140541885,0.9292929292929293,4864,1.1450570900001367
KTHTIPS2b,svm,42,official4_inverted,1,1,beitv2_base,0.9194970486466857,0.9208754208754208,768,0.7718010539999796
KTHTIPS2b,svm,42,official4_inverted,1,1,convnext_v2_t,0.8873279101333172,0.8897306397306397,768,0.847091422000176
KTHTIPS2b,svm,42,official4_inverted,1,1,deit_s,0.8320917208468724,0.8459595959595959,384,0.438709517999996
KTHTIPS2b,svm,42,official4_inverted,1,1,densenet121,0.8592407534215538,0.8644781144781145,1024,1.1650195980000717
KTHTIPS2b,svm,42,official4_inverted,1,1,dinov2,0.9372354923195053,0.9377104377104377,768,0.8243794340000932
KTHTIPS2b,svm,42,official4_inverted,1,1,dinov2_large,0.9196913198520676,0.9267676767676768,1024,1.1338885679999748
KTHTIPS2b,svm,42,official4_inverted,1,1,dinov2_small,0.8862492420028278,0.8897306397306397,384,0.35597389999998086
KTHTIPS2b,svm,42,official4_inverted,1,1,drlbp,0.31422842453459743,0.35185185185185186,80,0.1066946639998605
KTHTIPS2b,svm,42,official4_inverted,1,1,efficientnet_b0,0.8249531053900504,0.8316498316498316,1280,1.4852072250000674
KTHTIPS2b,svm,42,official4_inverted,1,1,eva02_base,0.8918368539895112,0.8973063973063973,768,0.8461704500000451
KTHTIPS2b,svm,42,official4_inverted,1,1,gabor,0.4055173779763282,0.4452861952861953,48,0.10044334200006233
KTHTIPS2b,svm,42,official4_inverted,1,1,glcm,0.2429566836965174,0.31397306397306396,18,0.02899090199980492
KTHTIPS2b,svm,42,official4_inverted,1,1,hog,0.3313649149071416,0.3392255892255892,1764,5.028945131
KTHTIPS2b,svm,42,official4_inverted,1,1,lbp,0.4533612462058203,0.5016835016835017,54,0.11952116199995544
KTHTIPS2b,svm,42,official4_inverted,1,1,mae_base,0.8125952962928047,0.8223905723905723,768,1.3056977989999723
KTHTIPS2b,svm,42,official4_inverted,1,1,resnet101,0.8296764191284338,0.8367003367003367,2048,1.1238242350000291
KTHTIPS2b,svm,42,official4_inverted,1,1,resnet50,0.8290853686137507,0.8367003367003367,2048,0.920412732999921
KTHTIPS2b,svm,42,official4_inverted,1,1,siglip_base,0.8770889360859558,0.8863636363636364,768,1.0366005939999923
KTHTIPS2b,svm,42,official4_inverted,1,1,swin_t,0.8886619626283191,0.8939393939393939,768,0.9073712500000966
KTHTIPS2b,svm,42,official4_inverted,1,1,swinv2_base,0.8675515003892602,0.8737373737373737,1024,1.1768578030000754
KTHTIPS2b,svm,42,official4_inverted,1,1,vgg16,0.8351027772292767,0.8392255892255892,4096,0.6268130399998881
KTHTIPS2b,svm,42,official4_inverted,1,1,vit_b16,0.8674055411285294,0.8695286195286195,768,0.8741804969999976
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+convnext_v2_t,0.9234075628934773,0.9242424242424242,1536,1.7373302769999555
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+deit_s,0.9165510901859709,0.92003367003367,1152,1.3103203950001898
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+densenet121,0.9259475520019919,0.9284511784511784,1792,1.9298200210000687
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+dinov2,0.9312327675020843,0.9318181818181818,1536,1.6914235710000867
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+dinov2_large,0.9334477732255071,0.936026936026936,1792,1.978626340999881
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+dinov2_small,0.9196034945970806,0.9225589225589226,1152,1.2031436580000445
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+drlbp,0.9203551537584521,0.9217171717171717,848,0.9357553249999455
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+efficientnet_b0,0.9073152490601859,0.9107744107744108,2048,2.302112665000095
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+eva02_base,0.9354947471882955,0.9393939393939394,1536,1.6516128700000081
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+gabor,0.9226341201617423,0.9242424242424242,816,0.9502949600000647
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+glcm,0.9192948066477036,0.9208754208754208,786,0.903978165000126
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+hog,0.9137775261081295,0.9158249158249159,2532,3.0164617010000256
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+lbp,0.9174156229931416,0.9191919191919192,822,0.9610631939999621
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+mae_base,0.9203500850969223,0.9225589225589226,1536,1.7787049800001569
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+resnet101,0.9247172636524271,0.9259259259259259,2816,1.8523198580001008
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+resnet50,0.9191091177114727,0.9217171717171717,2816,1.6898027830000046
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+siglip_base,0.9155293644127466,0.9191919191919192,1536,1.6710351619999528
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+swin_t,0.9242800223890343,0.9284511784511784,1536,1.7143678869999803
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+swinv2_base,0.9219321735793148,0.9242424242424242,1792,2.0169187269998474
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+vgg16,0.9171114476487312,0.9191919191919192,4864,1.0084581189998971
KTHTIPS2b,svm,42,official4_inverted,1,2,beitv2_base+vit_b16,0.910730927057961,0.9116161616161617,1536,1.6949750060000497
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+deit_s,0.8952526598165964,0.9015151515151515,1152,1.3286839209999926
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+densenet121,0.916536801051884,0.9191919191919192,1792,1.994843888000105
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+dinov2,0.9409460642672752,0.9410774410774411,1536,1.7430409119999695
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+dinov2_large,0.9365837037908746,0.9393939393939394,1792,2.01338387099986
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+dinov2_small,0.9004310914486325,0.9023569023569024,1152,1.268525074000081
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+drlbp,0.8859592086838117,0.8872053872053872,848,0.9968370290000621
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+efficientnet_b0,0.8850972045160771,0.8914141414141414,2048,2.497426766999979
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+eva02_base,0.9079653120518931,0.9116161616161617,1536,1.7645713389999855
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+gabor,0.8938293726486081,0.8964646464646465,816,1.0135183699999288
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+glcm,0.8878539333911387,0.8905723905723906,786,0.9701224309999361
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+hog,0.8831393817239278,0.8863636363636364,2532,3.1670083310000336
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+lbp,0.8846093900350186,0.8888888888888888,822,0.9871200249999674
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+mae_base,0.8920237088551684,0.8947811447811448,1536,1.8381516590000047
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+resnet101,0.8958933799526382,0.898989898989899,2816,2.054303785000002
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+resnet50,0.8910580648552405,0.8981481481481481,2816,1.8123100719999456
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+siglip_base,0.906593748070209,0.9107744107744108,1536,1.9407957880000595
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+swin_t,0.9106917295232315,0.9166666666666666,1536,1.9143494390000342
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+swinv2_base,0.8980293678622279,0.9031986531986532,1792,2.2099117540001316
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+vgg16,0.8987288568458628,0.9006734006734006,4864,1.044291476999888
KTHTIPS2b,svm,42,official4_inverted,1,2,convnext_v2_t+vit_b16,0.9014100996816413,0.9023569023569024,1536,1.749795144000018
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+densenet121,0.8563633410945997,0.867003367003367,1408,1.5692913289999524
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+dinov2,0.9349847277120031,0.936026936026936,1152,1.3250677220000853
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+dinov2_large,0.9289501109625409,0.9351851851851852,1408,1.609073078999927
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+dinov2_small,0.900990323907212,0.9057239057239057,768,0.8473532579998846
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+drlbp,0.8398169734398557,0.8543771043771043,464,0.5612150029999157
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+efficientnet_b0,0.8536546761794699,0.8644781144781145,1664,2.009327326999937
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+eva02_base,0.9096804240748924,0.92003367003367,1152,1.281157136000047
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+gabor,0.8304136414687288,0.8451178451178452,432,0.5668041330000051
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+glcm,0.8372980783952083,0.8518518518518519,402,0.5166541329999745
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+hog,0.8334204635459255,0.8468013468013468,2148,3.0103382439999677
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+lbp,0.8389344199931092,0.8535353535353535,438,0.5608020929998929
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+mae_base,0.8400369722701799,0.8543771043771043,1152,1.5944862719998127
KTHTIPS2b,svm,42,official4_inverted,1,2,deit_s+resnet101,0.8728073736829661,0.8796296296296297,2432,1.5386283880000065
