dataset,classifier,seed,outer_fold,run_mode,method,macro_f1,accuracy,k,dimensions,fit_seconds,selected,inner_f1
FMD,svm,123,0,full,best_individual,0.9649686834346654,0.965,1,768,0.29861012299807044,siglip_base,0.9686283908010479
FMD,svm,123,0,full,full_concat,0.9701928684007676,0.97,20,19628,3.2973684079988743,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,123,0,full,gfs,0.9851067631555438,0.985,3,2560,0.7041343770033563,siglip_base+dinov2_large+mae_base,0.9797406116388786
FMD,svm,123,0,full,best_homogeneous_self_supervised,0.9851067631555438,0.985,3,2560,0.661347551002109,siglip_base+dinov2_large+mae_base,0.9797406116388786
FMD,svm,123,1,full,best_individual,0.9899937460913071,0.99,1,768,0.25163816699932795,siglip_base,0.9597985908605143
FMD,svm,123,1,full,full_concat,0.9650817004989019,0.965,20,19628,3.4099828870021156,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,123,1,full,gfs,0.9899937460913071,0.99,3,2816,0.675729415997921,siglip_base+dinov2_large+densenet121,0.9824737770469478
FMD,svm,123,1,full,best_homogeneous_self_supervised,0.9849937460913072,0.985,3,2560,0.5228335550054908,siglip_base+dinov2_large+dinov2,0.9811128079080433
FMD,svm,123,2,full,best_individual,0.9899749373433584,0.99,1,768,0.31974832500418415,siglip_base,0.9674589005028671
FMD,svm,123,2,full,full_concat,0.9799686834346655,0.98,20,19628,3.9308030259999214,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,123,2,full,gfs,0.9698337306681337,0.97,3,1590,0.46680740299780155,siglip_base+dinov2+lbp,0.9786684405667074
FMD,svm,123,2,full,best_homogeneous_self_supervised,0.9749686834346655,0.975,2,1536,0.3686156449984992,siglip_base+dinov2,0.9774184405667075
FMD,svm,123,3,full,best_individual,0.9499798109784079,0.95,1,768,0.28297957700124243,siglip_base,0.9688090982298301
FMD,svm,123,3,full,full_concat,0.9498618954382158,0.95,20,19628,3.4745059549968573,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,123,3,full,gfs,0.9599113954877158,0.96,4,2614,0.6415240049973363,siglip_base+dinov2_large+eva02_base+lbp,0.9874906073814932
FMD,svm,123,3,full,best_homogeneous_self_supervised,0.95469033747596,0.955,3,2560,0.5589319659993635,siglip_base+dinov2_large+dinov2,0.9837046474065088
FMD,svm,123,4,full,best_individual,0.9748337306681337,0.975,1,768,0.3600012449969654,siglip_base,0.9662181485608957
FMD,svm,123,4,full,full_concat,0.9559472106840528,0.955,20,19628,3.6918271929971525,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,123,4,full,gfs,0.9650776331071581,0.965,3,2816,0.7015343199964263,siglip_base+dinov2_large+densenet121,0.9824988206258917
FMD,svm,123,4,full,best_homogeneous_self_supervised,0.979855666370429,0.98,2,1792,0.4567988679991686,siglip_base+dinov2_large,0.9800694357189715
FMD,svm,2026,0,full,best_individual,0.9651834875377283,0.965,1,768,0.3419775540023693,siglip_base,0.9688371570861793
FMD,svm,2026,0,full,full_concat,0.9494459883291718,0.95,20,19628,4.618263062999176,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,2026,0,full,gfs,0.9647055255399286,0.965,3,2816,0.7906054060003953,siglip_base+dinov2+efficientnet_b0,0.981260250767632
FMD,svm,2026,0,full,best_homogeneous_self_supervised,0.9746847088310503,0.975,3,2560,0.7086200120029389,siglip_base+dinov2+dinov2_large,0.9775086872904588
FMD,svm,2026,1,full,best_individual,0.954464303347487,0.955,1,768,0.29664312900422374,siglip_base,0.9725344729083497
FMD,svm,2026,1,full,full_concat,0.9601063164477799,0.96,20,19628,3.658150912000565,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,2026,1,full,gfs,0.9592793034256448,0.96,4,2230,0.5448274189984659,siglip_base+dinov2_large+lbp+dinov2_small,0.9862720003573663
FMD,svm,2026,1,full,best_homogeneous_self_supervised,0.9695773204117234,0.97,2,1792,0.4202451529999962,siglip_base+dinov2_large,0.9849576626839144
FMD,svm,2026,2,full,best_individual,0.9899937460913071,0.99,1,768,0.49624282000149833,siglip_base,0.9626024897106263
FMD,svm,2026,2,full,full_concat,0.9899937460913071,0.99,20,19628,6.5945692009991035,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,2026,2,full,gfs,0.9949968730456537,0.995,4,3328,1.5892219100060174,siglip_base+dinov2_large+eva02_base+mae_base,0.9786624100118967
FMD,svm,2026,2,full,best_homogeneous_self_supervised,0.9899937460913071,0.99,3,2560,1.1003313610053738,siglip_base+dinov2_large+dinov2,0.9750016845267165
FMD,svm,2026,3,full,best_individual,0.9801067631555437,0.98,1,768,0.48751395900035277,siglip_base,0.9611131741956518
FMD,svm,2026,3,full,full_concat,0.9653067941899778,0.965,20,19628,6.1000949810040765,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,2026,3,full,gfs,0.9748039798039798,0.975,3,2560,1.2170867470049416,siglip_base+dinov2_large+mae_base,0.9798808760615415
FMD,svm,2026,3,full,best_homogeneous_self_supervised,0.9748039798039798,0.975,3,2560,1.2224299790032092,siglip_base+dinov2_large+mae_base,0.9798808760615415
FMD,svm,2026,4,full,best_individual,0.980103636201197,0.98,1,768,0.5008098120015347,siglip_base,0.9650062303977579
FMD,svm,2026,4,full,full_concat,0.9651996160390942,0.965,20,19628,6.4406376909973915,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,2026,4,full,gfs,0.9849718103890119,0.985,3,3072,1.1501107020012569,siglip_base+dinov2_large+efficientnet_b0,0.9799749490988259
FMD,svm,2026,4,full,best_homogeneous_self_supervised,0.9849906191369605,0.985,3,2560,1.324442500997975,siglip_base+dinov2_large+mae_base,0.9748742493816305
