dataset,extractor,clf,n_samples,n_classes,emb_dim,mean_accuracy,std_accuracy,mean_f1,std_f1,best_params,time_s
DTD,gabor,knn,5640,47,48,0.15407801418439715,0.013237451386475247,0.15622255382000785,0.012358611967229321,"{'n_neighbors': 5, 'weights': 'distance'}",0.1
DTD,gabor,rf,5640,47,48,0.2093971631205674,0.00849214894668656,0.20015169256316287,0.008826152135840534,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",2.3
DTD,gabor,resmlp,5640,47,48,0.20975177304964537,0.01686355710911299,0.20543227194486507,0.01588221416363636,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",17.0
DTD,hog,svm,5640,47,1764,0.16790780141843972,0.004643901011953472,0.15299408434093337,0.008546296489131574,"{'kernel': 'linear', 'C': 1.0}",52.2
DTD,hog,knn,5640,47,1764,0.15815602836879433,0.007861630949430978,0.15595365257731889,0.011401760258407669,"{'n_neighbors': 5, 'weights': 'distance'}",0.6
DTD,hog,rf,5640,47,1764,0.19804964539007092,0.007638531641325541,0.18534488903006538,0.0073749039927020745,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",17.1
DTD,hog,resmlp,5640,47,1764,0.22783687943262412,0.0020979006323048268,0.22329491134679386,0.005284945096355018,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",15.0
DTD,drlbp,svm,5640,47,80,0.08368794326241134,0.005277615626289795,0.05298564261110907,0.006026968652075036,"{'kernel': 'linear', 'C': 1.0}",4.1
DTD,drlbp,knn,5640,47,80,0.1453900709219858,0.006538684012264456,0.1418945441765175,0.006003480605183975,"{'n_neighbors': 5, 'weights': 'distance'}",0.1
DTD,drlbp,rf,5640,47,80,0.19521276595744683,0.00680721766682711,0.18650283034933526,0.0048102852732815815,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",2.0
DTD,drlbp,resmlp,5640,47,80,0.19946808510638298,0.01060870588769616,0.19532150442021118,0.010815138659233338,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",16.9
